provid,permid,ssObjectId,orbit_class,population,sample,csv_file
2022 PQ34,nan,21165814928585809,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_PQ34.csv
2022 QO69,nan,21165814945560911,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_QO69.csv
2022 QY73,nan,21165814945624921,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_QY73.csv
2022 QP165,nan,21165814946674000,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_QP165.csv
2022 QD184,nan,21165814946804804,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_QD184.csv
2022 QA292,nan,21165814947525185,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_QA292.csv
2022 RF35,nan,21165814962140486,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_RF35.csv
2022 RP70,nan,21165814962401360,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_RP70.csv
2022 RY88,nan,21165814962468953,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_RY88.csv
2022 RZ88,nan,21165814962468954,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_RZ88.csv
2022 SR38,nan,21165814978918482,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SR38.csv
2022 SM85,nan,21165814979245389,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SM85.csv
2022 SC226,nan,21165814980621891,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SC226.csv
2022 SN246,nan,21165814980752974,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SN246.csv
2022 SO248,nan,21165814980753487,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SO248.csv
2022 SO282,nan,21165814981014095,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SO282.csv
2022 SM302,nan,21165814981145165,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SM302.csv
2022 SH312,nan,21165814981210696,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SH312.csv
2022 SP325,nan,21165814981277008,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2022_SP325.csv
2023 QG56,nan,21165819240461895,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_QG56.csv
2023 RZ22,nan,21165819257041498,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_RZ22.csv
2023 RR110,nan,21165819258089554,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_RR110.csv
2023 SF10,nan,21165819273752646,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_SF10.csv
2023 SU21,nan,21165819273818453,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_SU21.csv
2023 TS120,nan,21165819291709523,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_TS120.csv
2023 XX21,nan,21165819357704536,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2023_XX21.csv
2024 AL19,nan,21165823266732364,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2024_AL19.csv
2024 BR20,nan,21165823283572818,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2024_BR20.csv
2024 CW10,nan,21165823300284503,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2024_CW10.csv
2024 EZ13,nan,21165823333839706,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2024_EZ13.csv
2024 FD7,nan,21165823350552388,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2024_FD7.csv
2025 BC15,nan,21165827578475843,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_BC15.csv
2025 BT20,nan,21165827578540116,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_BT20.csv
2025 CA19,nan,21165827595254081,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_CA19.csv
2025 DU13,nan,21165827612029781,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_DU13.csv
2025 KF25,nan,21165827729536326,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KF25.csv
2025 KH25,nan,21165827729536328,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KH25.csv
2025 KJ25,nan,21165827729536330,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KJ25.csv
2025 KK25,nan,21165827729536331,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KK25.csv
2025 KL25,nan,21165827729536332,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KL25.csv
2025 KM25,nan,21165827729536333,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KM25.csv
2025 KN25,nan,21165827729536334,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KN25.csv
2025 KP25,nan,21165827729536336,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP25.csv
2025 KQ25,nan,21165827729536337,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KQ25.csv
2025 KS25,nan,21165827729536339,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KS25.csv
2025 KT25,nan,21165827729536340,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KT25.csv
2025 KV25,nan,21165827729536342,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KV25.csv
2025 KW25,nan,21165827729536343,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KW25.csv
2025 KY25,nan,21165827729536345,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY25.csv
2025 KA26,nan,21165827729536577,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KA26.csv
2025 KB26,nan,21165827729536578,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB26.csv
2025 KD26,nan,21165827729536580,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KD26.csv
2025 KE26,nan,21165827729536581,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KE26.csv
2025 KG26,nan,21165827729536583,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KG26.csv
2025 KH26,nan,21165827729536584,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KH26.csv
2025 KJ26,nan,21165827729536586,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KJ26.csv
2025 KK26,nan,21165827729536587,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KK26.csv
2025 KN26,nan,21165827729536590,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KN26.csv
2025 KO26,nan,21165827729536591,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KO26.csv
2025 KP26,nan,21165827729536592,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP26.csv
2025 KQ26,nan,21165827729536593,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KQ26.csv
2025 KR26,nan,21165827729536594,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KR26.csv
2025 KS26,nan,21165827729536595,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KS26.csv
2025 KT26,nan,21165827729536596,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KT26.csv
2025 KU26,nan,21165827729536597,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KU26.csv
2025 KV26,nan,21165827729536598,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KV26.csv
2025 KW26,nan,21165827729536599,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KW26.csv
2025 KX26,nan,21165827729536600,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KX26.csv
2025 KY26,nan,21165827729536601,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY26.csv
2025 KA27,nan,21165827729536833,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KA27.csv
2025 KB27,nan,21165827729536834,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB27.csv
2025 KC27,nan,21165827729536835,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KC27.csv
2025 KE27,nan,21165827729536837,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KE27.csv
2025 KH27,nan,21165827729536840,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KH27.csv
2025 KJ27,nan,21165827729536842,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KJ27.csv
2025 KK27,nan,21165827729536843,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KK27.csv
2025 KN27,nan,21165827729536846,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KN27.csv
2025 KP27,nan,21165827729536848,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP27.csv
2025 KR27,nan,21165827729536850,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KR27.csv
2025 KS27,nan,21165827729536851,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KS27.csv
2025 KT27,nan,21165827729536852,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KT27.csv
2025 KU27,nan,21165827729536853,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KU27.csv
2025 KX27,nan,21165827729536856,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KX27.csv
2025 KY27,nan,21165827729536857,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY27.csv
2025 KA28,nan,21165827729537089,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KA28.csv
2025 KB28,nan,21165827729537090,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB28.csv
2025 KE28,nan,21165827729537093,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KE28.csv
2025 KF28,nan,21165827729537094,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KF28.csv
2025 KG28,nan,21165827729537095,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KG28.csv
2025 KJ28,nan,21165827729537098,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KJ28.csv
2025 KL28,nan,21165827729537100,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KL28.csv
2025 KM28,nan,21165827729537101,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KM28.csv
2025 KN28,nan,21165827729537102,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KN28.csv
2025 KP28,nan,21165827729537104,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP28.csv
2025 KQ28,nan,21165827729537105,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KQ28.csv
2025 KR28,nan,21165827729537106,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KR28.csv
2025 KS28,nan,21165827729537107,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KS28.csv
2025 KT28,nan,21165827729537108,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KT28.csv
2025 KX28,nan,21165827729537112,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KX28.csv
2025 KY28,nan,21165827729537113,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY28.csv
2025 KA29,nan,21165827729537345,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KA29.csv
2025 KB29,nan,21165827729537346,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB29.csv
2025 KD29,nan,21165827729537348,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KD29.csv
2025 KG29,nan,21165827729537351,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KG29.csv
2025 KJ29,nan,21165827729537354,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KJ29.csv
2025 KL29,nan,21165827729537356,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KL29.csv
2025 KM29,nan,21165827729537357,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KM29.csv
2025 KN29,nan,21165827729537358,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KN29.csv
2025 KO29,nan,21165827729537359,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KO29.csv
2025 KP29,nan,21165827729537360,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP29.csv
2025 KQ29,nan,21165827729537361,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KQ29.csv
2025 KT29,nan,21165827729537364,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KT29.csv
2025 KY29,nan,21165827729537369,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY29.csv
2025 KC30,nan,21165827729600579,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KC30.csv
2025 KE30,nan,21165827729600581,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KE30.csv
2025 KG30,nan,21165827729600583,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KG30.csv
2025 KL30,nan,21165827729600588,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KL30.csv
2025 KM30,nan,21165827729600589,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KM30.csv
2025 KP30,nan,21165827729600592,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KP30.csv
2025 KR30,nan,21165827729600594,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KR30.csv
2025 KX30,nan,21165827729600600,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KX30.csv
2025 KY30,nan,21165827729600601,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KY30.csv
2025 KA31,nan,21165827729600833,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KA31.csv
2025 KB31,nan,21165827729600834,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB31.csv
2025 KC31,nan,21165827729600835,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KC31.csv
2025 KG31,nan,21165827729600839,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KG31.csv
2025 KK31,nan,21165827729600843,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KK31.csv
2025 KM31,nan,21165827729600845,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KM31.csv
2025 KO31,nan,21165827729600847,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KO31.csv
2025 KS31,nan,21165827729600851,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KS31.csv
2025 KB32,nan,21165827729601090,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KB32.csv
2025 KE32,nan,21165827729601093,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_KE32.csv
2025 MR117,nan,21165827764139858,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MR117.csv
2025 MW117,nan,21165827764139863,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MW117.csv
2025 MC118,nan,21165827764140099,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MC118.csv
2025 ME118,nan,21165827764140101,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_ME118.csv
2025 MG118,nan,21165827764140103,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MG118.csv
2025 MH118,nan,21165827764140104,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MH118.csv
2025 MM118,nan,21165827764140109,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MM118.csv
2025 MN118,nan,21165827764140110,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MN118.csv
2025 MQ118,nan,21165827764140113,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MQ118.csv
2025 MR118,nan,21165827764140114,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MR118.csv
2025 MS118,nan,21165827764140115,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MS118.csv
2025 MT118,nan,21165827764140116,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MT118.csv
2025 MZ118,nan,21165827764140122,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MZ118.csv
2025 MD119,nan,21165827764140356,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MD119.csv
2025 MK119,nan,21165827764140363,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MK119.csv
2025 MO119,nan,21165827764140367,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MO119.csv
2025 MQ119,nan,21165827764140369,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MQ119.csv
2025 MX119,nan,21165827764140376,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MX119.csv
2025 MB120,nan,21165827764203586,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MB120.csv
2025 ME120,nan,21165827764203589,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_ME120.csv
2025 MM120,nan,21165827764203597,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MM120.csv
2025 MV120,nan,21165827764203606,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MV120.csv
2025 MB166,nan,21165827764467266,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MB166.csv
2025 MP196,nan,21165827764663888,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MP196.csv
2025 MQ196,nan,21165827764663889,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MQ196.csv
2025 MX213,nan,21165827764794200,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MX213.csv
2025 MA214,nan,21165827764794433,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MA214.csv
2025 MC214,nan,21165827764794435,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MC214.csv
2025 MQ214,nan,21165827764794449,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MQ214.csv
2025 MQ215,nan,21165827764794705,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MQ215.csv
2025 ML323,nan,21165827765515084,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_ML323.csv
2025 MZ323,nan,21165827765515098,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MZ323.csv
2025 MY326,nan,21165827765515865,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MY326.csv
2025 MO327,nan,21165827765516111,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_MO327.csv
2025 NY96,nan,21165827780327001,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_NY96.csv
2025 OZ84,nan,21165827797038170,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2025_OZ84.csv
2760 P-L,29003,22601918345328176,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/29003.csv
3002 P-L,8316,22601918361645106,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/8316.csv
3106 P-L,27631,22601918361710646,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/27631.csv
3332 T-1,6202,23698131454735154,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/6202.csv
4071 T-2,79045,23699230982944561,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/79045.csv
5087 T-2,16337,23699230999722039,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/16337.csv
5215 T-2,118083,23699230999851317,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/118083.csv
3854 T-3,22238,23700330478318900,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/22238.csv
2002 TN30,380359,21163615972438094,Amor,NEA,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/NEAs/380359.csv
2005 JE46,363790,21163628689634885,Apollo,NEA,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/NEAs/363790.csv
2008 CJ116,470510,21163641458013770,Amor,NEA,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/NEAs/470510.csv
1951 AT,1578,20887633939935316,Not a NEA or MBO,Not a NEA or MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/Not_MBO_nor_NEA/1578.csv
2000 AZ213,433989,21163607065375578,Not a NEA or MBO,Not a NEA or MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/Not_MBO_nor_NEA/433989.csv
2000 JL51,60934,21163607214862668,Not a NEA or MBO,Not a NEA or MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/Not_MBO_nor_NEA/60934.csv
